,ID,이름,생일,팀,시즌,포지션,나이,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR+
2604,276,김성현,1963-08-21,삼,1996,C,34,45.0,125.0,107.0,11.0,19.0,5.0,0.0,2.0,30.0,5.0,0.0,1.0,13.0,2.0,0.0,24.0,4.0,2.0,1.0,0.178,0.276,0.28,0.557,0.263,63.3,0.26
2605,542,심광호,1977-08-01,한,2007,C,31,76.0,151.0,132.0,14.0,26.0,4.0,1.0,3.0,41.0,14.0,3.0,1.0,7.0,6.0,1.0,24.0,5.0,6.0,0.0,0.197,0.269,0.311,0.58,0.262,53.4,0.26
2606,342,손지환,1978-11-13,L,2001,SS,24,96.0,211.0,188.0,25.0,47.0,8.0,1.0,5.0,72.0,22.0,2.0,4.0,12.0,1.0,0.0,29.0,3.0,9.0,1.0,0.25,0.297,0.383,0.68,0.296,63.7,0.25
2607,166,박정권,1981-07-21,S,2008,1B,28,56.0,138.0,127.0,15.0,33.0,4.0,1.0,3.0,48.0,20.0,0.0,0.0,11.0,0.0,1.0,23.0,3.0,0.0,0.0,0.26,0.319,0.378,0.697,0.325,92.9,0.25
2608,20,장효조,1956-07-06,롯,1992,DH,37,82.0,242.0,204.0,23.0,54.0,9.0,0.0,0.0,63.0,25.0,3.0,1.0,33.0,1.0,1.0,25.0,2.0,1.0,3.0,0.265,0.365,0.309,0.674,0.325,91.8,0.25
2609,744,백승룡,1982-08-16,한,2012,2B,31,33.0,62.0,52.0,3.0,12.0,1.0,0.0,0.0,13.0,3.0,3.0,0.0,6.0,3.0,0.0,20.0,0.0,1.0,0.0,0.231,0.344,0.25,0.594,0.297,81.5,0.25
2610,490,전상렬,1972-06-12,두,2002,LF,31,125.0,290.0,268.0,39.0,66.0,12.0,2.0,5.0,97.0,26.0,10.0,3.0,14.0,4.0,1.0,43.0,6.0,2.0,2.0,0.246,0.292,0.362,0.654,0.29,72.2,0.25
2611,427,유동효,1965-04-16,태,1988,,24,50.0,105.0,97.0,13.0,24.0,3.0,1.0,2.0,35.0,8.0,1.0,0.0,4.0,1.0,0.0,16.0,2.0,3.0,0.0,0.247,0.284,0.361,0.645,0.292,75.7,0.25
2612,289,김동재,1960-01-31,L,1992,2B,33,25.0,64.0,60.0,10.0,15.0,3.0,1.0,1.0,23.0,12.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.25,0.297,0.383,0.68,0.311,82.1,0.25
2613,349,조경택,1970-11-25,한,2002,C,33,107.0,177.0,157.0,15.0,32.0,6.0,0.0,4.0,50.0,16.0,1.0,2.0,13.0,3.0,0.0,41.0,3.0,4.0,0.0,0.204,0.278,0.318,0.596,0.267,57.9,0.25
2614,639,박상국,1960-09-06,태,1988,1B,29,54.0,159.0,144.0,20.0,37.0,7.0,1.0,1.0,49.0,8.0,3.0,0.0,11.0,1.0,0.0,16.0,2.0,3.0,0.0,0.257,0.314,0.34,0.654,0.304,84.1,0.25
2615,746,이영수,1981-05-09,K,2010,DH,30,42.0,88.0,73.0,9.0,18.0,6.0,0.0,2.0,30.0,13.0,0.0,0.0,10.0,4.0,0.0,11.0,4.0,1.0,0.0,0.247,0.368,0.411,0.779,0.359,111.4,0.25
2616,747,소상영,1973-10-29,O,1995,,23,30.0,72.0,63.0,7.0,15.0,3.0,1.0,1.0,23.0,7.0,0.0,0.0,6.0,0.0,0.0,15.0,1.0,2.0,1.0,0.238,0.3,0.365,0.665,0.296,87.9,0.25
2617,475,장광호,1967-04-14,현,1998,C,32,65.0,62.0,58.0,15.0,15.0,5.0,0.0,2.0,26.0,10.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,3.0,1.0,0.259,0.254,0.448,0.703,0.289,76.9,0.25
2618,508,정기창,1970-12-21,쌍,1996,,27,26.0,52.0,49.0,5.0,13.0,1.0,0.0,1.0,17.0,3.0,2.0,0.0,2.0,1.0,0.0,12.0,3.0,0.0,0.0,0.265,0.308,0.347,0.655,0.308,93.3,0.25
2619,354,정형식,1991-01-28,삼,2011,CF,21,52.0,88.0,74.0,9.0,17.0,3.0,0.0,1.0,23.0,5.0,4.0,3.0,12.0,0.0,0.0,15.0,0.0,2.0,0.0,0.23,0.337,0.311,0.648,0.31,82.6,0.25
2620,467,박연수,1974-01-14,롯,2006,RF,33,42.0,64.0,56.0,8.0,14.0,0.0,0.0,2.0,20.0,9.0,0.0,0.0,8.0,0.0,1.0,16.0,3.0,0.0,0.0,0.25,0.344,0.357,0.701,0.329,106.8,0.25
2621,43,김성래,1961-03-23,삼,1991,2B,31,30.0,68.0,51.0,7.0,8.0,1.0,0.0,3.0,18.0,5.0,0.0,1.0,11.0,3.0,0.0,10.0,2.0,1.0,2.0,0.157,0.328,0.353,0.681,0.319,93.0,0.25
2622,317,정보명,1980-08-23,롯,2010,LF,31,30.0,86.0,76.0,6.0,22.0,5.0,1.0,0.0,29.0,9.0,0.0,1.0,8.0,0.0,0.0,15.0,1.0,1.0,1.0,0.289,0.353,0.382,0.735,0.338,97.3,0.25
2623,449,홍승규,1960-06-20,삼,1983,LF,24,51.0,104.0,92.0,12.0,24.0,4.0,0.0,0.0,28.0,3.0,3.0,2.0,8.0,2.0,0.0,10.0,2.0,2.0,0.0,0.261,0.333,0.304,0.638,0.302,89.3,0.25
2624,180,한유섬,1989-08-09,S,2014,1B,26,67.0,163.0,143.0,17.0,36.0,10.0,3.0,3.0,61.0,24.0,0.0,0.0,11.0,5.0,0.0,53.0,1.0,2.0,2.0,0.252,0.323,0.427,0.75,0.33,86.0,0.25
2625,503,이인구,1980-11-07,롯,2007,CF,28,65.0,204.0,167.0,18.0,33.0,8.0,2.0,1.0,48.0,12.0,2.0,2.0,19.0,9.0,0.0,34.0,2.0,7.0,2.0,0.198,0.31,0.287,0.597,0.282,65.2,0.25
2626,750,남기헌,1977-08-01,삼,2000,,24,73.0,131.0,110.0,16.0,25.0,6.0,1.0,0.0,33.0,10.0,1.0,0.0,11.0,7.0,0.0,23.0,2.0,2.0,1.0,0.227,0.333,0.3,0.633,0.299,72.6,0.25
2627,465,김정민,1970-03-15,L,1993,C,24,61.0,74.0,67.0,5.0,17.0,4.0,0.0,0.0,21.0,5.0,0.0,1.0,3.0,1.0,0.0,13.0,2.0,2.0,1.0,0.254,0.292,0.313,0.605,0.28,75.9,0.25
2628,455,나웅,1967-01-11,L,1992,3B,26,43.0,67.0,56.0,13.0,13.0,4.0,2.0,0.0,21.0,6.0,4.0,2.0,8.0,0.0,0.0,16.0,1.0,1.0,2.0,0.232,0.318,0.375,0.693,0.312,82.6,0.25
2629,142,박현승,1972-09-12,롯,2004,3B,33,61.0,174.0,146.0,18.0,32.0,6.0,0.0,1.0,41.0,11.0,2.0,1.0,22.0,2.0,0.0,30.0,4.0,3.0,1.0,0.219,0.328,0.281,0.608,0.293,68.2,0.24
2630,751,오재필,1982-07-27,한,2012,CF,31,46.0,83.0,70.0,10.0,15.0,1.0,0.0,1.0,19.0,5.0,6.0,1.0,9.0,1.0,0.0,26.0,0.0,3.0,0.0,0.214,0.313,0.271,0.584,0.279,69.0,0.24
2631,752,권도영,1981-02-11,히,2009,2B,29,38.0,63.0,53.0,3.0,15.0,3.0,0.0,0.0,18.0,5.0,1.0,0.0,6.0,2.0,0.0,13.0,1.0,2.0,0.0,0.283,0.377,0.34,0.717,0.333,88.3,0.24
2632,195,오재원,1985-02-09,두,2007,SS,23,49.0,64.0,58.0,10.0,15.0,4.0,0.0,0.0,19.0,5.0,3.0,2.0,4.0,1.0,0.0,17.0,1.0,0.0,1.0,0.259,0.313,0.328,0.64,0.304,81.0,0.24
2633,9,박경완,1972-07-11,쌍,1992,C,21,31.0,52.0,49.0,5.0,11.0,1.0,0.0,3.0,21.0,6.0,0.0,0.0,3.0,0.0,0.0,13.0,2.0,0.0,0.0,0.224,0.269,0.429,0.698,0.311,82.8,0.24
2634,434,김태완,1981-09-19,L,2012,2B,32,58.0,168.0,141.0,16.0,31.0,5.0,0.0,2.0,42.0,14.0,0.0,1.0,17.0,2.0,0.0,21.0,4.0,7.0,1.0,0.22,0.311,0.298,0.608,0.284,71.9,0.24
2635,437,서효인,1962-02-06,L,1992,CF,31,71.0,160.0,138.0,12.0,31.0,5.0,1.0,2.0,44.0,8.0,0.0,1.0,13.0,5.0,0.0,24.0,1.0,4.0,0.0,0.225,0.314,0.319,0.633,0.295,70.6,0.24
2636,673,김상우,1966-12-14,롯,1989,,24,20.0,50.0,46.0,3.0,11.0,1.0,0.0,1.0,15.0,5.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.239,0.3,0.326,0.626,0.303,83.4,0.24
2637,253,이중화,1964-02-11,빙,1987,CF,24,48.0,74.0,65.0,13.0,17.0,3.0,0.0,0.0,20.0,6.0,3.0,4.0,5.0,3.0,0.0,5.0,2.0,1.0,0.0,0.262,0.343,0.308,0.65,0.316,92.0,0.24
2638,498,정진호,1956-06-23,삼,1983,CF,28,41.0,77.0,65.0,6.0,14.0,3.0,0.0,1.0,20.0,6.0,2.0,2.0,8.0,2.0,0.0,13.0,1.0,1.0,1.0,0.215,0.316,0.308,0.624,0.296,85.2,0.24
2639,513,안상준,1973-02-13,L,2003,3B,31,73.0,245.0,214.0,19.0,53.0,7.0,1.0,3.0,71.0,21.0,5.0,1.0,18.0,1.0,0.0,33.0,6.0,11.0,1.0,0.248,0.308,0.332,0.64,0.284,61.1,0.24
2640,481,황병일,1960-03-22,빙,1989,2B,30,69.0,139.0,116.0,14.0,24.0,4.0,0.0,2.0,34.0,9.0,2.0,1.0,14.0,3.0,1.0,22.0,2.0,4.0,2.0,0.207,0.304,0.293,0.597,0.282,69.8,0.24
2641,173,김원섭,1978-12-18,K,2013,LF,36,42.0,119.0,96.0,12.0,18.0,8.0,0.0,1.0,29.0,12.0,1.0,0.0,23.0,0.0,0.0,20.0,0.0,0.0,0.0,0.188,0.345,0.302,0.647,0.321,85.6,0.24
2642,754,조재환,1964-11-19,해,1987,CF,24,87.0,269.0,237.0,16.0,55.0,7.0,0.0,0.0,62.0,7.0,1.0,3.0,28.0,0.0,0.0,16.0,4.0,2.0,2.0,0.232,0.311,0.262,0.573,0.282,67.0,0.24
2643,281,김종호,1984-05-31,N,2016,LF,33,93.0,137.0,122.0,26.0,36.0,2.0,0.0,0.0,38.0,7.0,13.0,6.0,14.0,0.0,0.0,30.0,3.0,1.0,0.0,0.295,0.368,0.311,0.679,0.329,82.9,0.23
2644,391,우경하,1957-10-15,삼,1985,CF,29,51.0,156.0,147.0,14.0,36.0,3.0,1.0,3.0,50.0,13.0,2.0,3.0,3.0,3.0,0.0,19.0,4.0,3.0,0.0,0.245,0.275,0.34,0.615,0.283,71.0,0.23
2645,610,이정식,1981-11-02,삼,2010,C,30,50.0,104.0,93.0,12.0,24.0,3.0,0.0,1.0,30.0,7.0,2.0,0.0,6.0,0.0,0.0,22.0,4.0,5.0,0.0,0.258,0.303,0.323,0.626,0.28,59.2,0.23
2646,585,김일경,1978-07-01,현,2007,2B,30,117.0,444.0,376.0,44.0,93.0,11.0,1.0,3.0,115.0,26.0,9.0,3.0,25.0,6.0,0.0,56.0,11.0,36.0,1.0,0.247,0.304,0.306,0.61,0.269,57.6,0.23
2647,755,바워스,1971-05-02,현,1999,RF,29,43.0,134.0,124.0,17.0,36.0,6.0,3.0,3.0,57.0,12.0,0.0,6.0,6.0,2.0,0.0,27.0,3.0,0.0,2.0,0.29,0.328,0.46,0.788,0.342,98.4,0.23
2648,574,윤재국,1975-05-05,쌍,1999,RF,25,108.0,304.0,260.0,35.0,69.0,9.0,9.0,1.0,99.0,21.0,15.0,5.0,22.0,3.0,0.0,63.0,0.0,15.0,4.0,0.265,0.325,0.381,0.706,0.301,70.8,0.23
2649,73,박한이,1979-01-28,삼,2017,LF,39,68.0,134.0,118.0,14.0,31.0,9.0,0.0,4.0,52.0,14.0,0.0,0.0,13.0,0.0,2.0,33.0,2.0,2.0,1.0,0.263,0.333,0.441,0.774,0.331,88.1,0.23
2650,667,곽권희,1966-10-14,태,1988,,23,71.0,166.0,147.0,14.0,33.0,6.0,1.0,3.0,50.0,9.0,3.0,2.0,12.0,1.0,0.0,28.0,2.0,6.0,0.0,0.224,0.288,0.34,0.628,0.284,70.8,0.23
2651,654,조충열,1959-02-25,해,1986,2B,28,70.0,117.0,105.0,7.0,26.0,3.0,2.0,0.0,33.0,8.0,0.0,0.0,6.0,0.0,0.0,15.0,2.0,6.0,0.0,0.248,0.288,0.314,0.603,0.273,70.0,0.23
2652,253,이중화,1964-02-11,삼,1996,RF,33,64.0,174.0,154.0,24.0,38.0,2.0,1.0,2.0,48.0,11.0,6.0,2.0,12.0,1.0,0.0,18.0,4.0,7.0,0.0,0.247,0.305,0.312,0.617,0.281,75.5,0.23
2653,162,김태완,1984-01-27,한,2014,DH,31,89.0,214.0,186.0,26.0,48.0,8.0,0.0,7.0,77.0,39.0,0.0,0.0,24.0,3.0,1.0,51.0,10.0,0.0,1.0,0.258,0.351,0.414,0.764,0.346,88.2,0.23
2654,757,조홍석,1990-02-23,롯,2013,LF,24,30.0,79.0,64.0,5.0,16.0,6.0,1.0,0.0,24.0,4.0,2.0,3.0,8.0,4.0,0.0,24.0,0.0,3.0,0.0,0.25,0.368,0.375,0.743,0.344,101.3,0.23
2655,642,장일현,1976-05-12,해,2000,LF,25,115.0,373.0,337.0,42.0,91.0,17.0,1.0,4.0,122.0,35.0,3.0,4.0,25.0,2.0,0.0,38.0,9.0,5.0,3.0,0.27,0.322,0.362,0.684,0.308,78.0,0.23
2656,302,이종운,1966-04-06,롯,1989,RF,24,61.0,70.0,64.0,8.0,17.0,5.0,0.0,0.0,22.0,6.0,2.0,0.0,5.0,0.0,0.0,14.0,1.0,1.0,0.0,0.266,0.319,0.344,0.663,0.315,91.3,0.23
2657,274,이재주,1973-12-25,태,1994,C,22,23.0,50.0,41.0,7.0,6.0,0.0,0.0,2.0,12.0,6.0,0.0,0.0,7.0,2.0,0.0,21.0,0.0,0.0,0.0,0.146,0.3,0.293,0.593,0.29,80.5,0.23
2658,758,박해종,1952-09-09,O,1984,C,33,27.0,65.0,57.0,2.0,13.0,3.0,0.0,0.0,16.0,8.0,0.0,0.0,6.0,1.0,0.0,3.0,3.0,0.0,1.0,0.228,0.308,0.281,0.588,0.284,75.3,0.23
2659,619,허도환,1984-07-31,넥,2012,C,29,94.0,237.0,210.0,11.0,41.0,11.0,0.0,1.0,55.0,14.0,0.0,0.0,15.0,7.0,0.0,62.0,5.0,5.0,0.0,0.195,0.272,0.262,0.534,0.256,52.5,0.23
2660,309,권희동,1990-12-30,N,2013,RF,24,121.0,397.0,349.0,42.0,71.0,19.0,1.0,15.0,137.0,54.0,4.0,1.0,36.0,2.0,0.0,75.0,6.0,7.0,3.0,0.203,0.28,0.393,0.672,0.303,73.5,0.23
2661,195,오재원,1985-02-09,두,2008,1B,24,117.0,311.0,282.0,45.0,70.0,10.0,3.0,0.0,86.0,28.0,28.0,7.0,17.0,7.0,0.0,62.0,3.0,3.0,2.0,0.248,0.305,0.305,0.61,0.291,69.7,0.23
2662,35,송지만,1973-03-02,넥,2013,RF,41,34.0,56.0,51.0,6.0,14.0,1.0,0.0,2.0,21.0,8.0,0.0,0.0,4.0,1.0,0.0,14.0,1.0,0.0,0.0,0.275,0.339,0.412,0.751,0.352,106.6,0.23
2663,564,조범현,1960-10-01,O,1984,C,25,77.0,199.0,175.0,16.0,34.0,7.0,2.0,3.0,54.0,18.0,4.0,5.0,14.0,0.0,0.0,40.0,2.0,9.0,1.0,0.194,0.253,0.309,0.561,0.252,52.6,0.23
2664,637,손용석,1987-04-13,롯,2012,2B,26,43.0,70.0,64.0,3.0,17.0,2.0,0.0,0.0,19.0,5.0,0.0,0.0,5.0,1.0,0.0,13.0,1.0,0.0,0.0,0.266,0.329,0.297,0.625,0.305,86.8,0.23
2665,80,이진영,1980-06-15,L,2015,RF,36,103.0,350.0,301.0,32.0,77.0,5.0,1.0,9.0,111.0,39.0,2.0,4.0,42.0,3.0,4.0,55.0,10.0,2.0,2.0,0.256,0.351,0.369,0.719,0.328,91.3,0.23
2666,271,백재호,1974-06-30,한,2000,2B,27,103.0,345.0,301.0,34.0,65.0,22.0,1.0,3.0,98.0,23.0,0.0,0.0,30.0,6.0,0.0,63.0,7.0,4.0,4.0,0.216,0.296,0.326,0.622,0.284,62.8,0.23
2667,279,정회열,1968-10-09,삼,1998,C,31,39.0,70.0,61.0,2.0,16.0,2.0,0.0,0.0,18.0,8.0,0.0,0.0,5.0,1.0,0.0,13.0,2.0,1.0,2.0,0.262,0.319,0.295,0.614,0.282,72.8,0.23
2668,284,박노준,1962-10-26,해,1992,LF,31,92.0,263.0,238.0,39.0,57.0,11.0,3.0,2.0,80.0,28.0,11.0,5.0,20.0,2.0,0.0,16.0,6.0,1.0,2.0,0.24,0.302,0.336,0.638,0.297,73.0,0.22
2669,551,민경삼,1963-02-24,L,1991,2B,29,89.0,179.0,157.0,13.0,35.0,4.0,0.0,2.0,45.0,13.0,7.0,5.0,13.0,6.0,0.0,16.0,5.0,3.0,0.0,0.223,0.307,0.287,0.593,0.285,69.1,0.22
2670,202,장원진,1969-06-15,O,1992,LF,24,23.0,55.0,48.0,6.0,15.0,3.0,0.0,0.0,18.0,4.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.313,0.377,0.375,0.752,0.343,104.3,0.22
2671,54,유한준,1981-07-01,넥,2012,RF,32,74.0,274.0,246.0,22.0,59.0,11.0,1.0,3.0,81.0,25.0,3.0,1.0,19.0,2.0,1.0,36.0,11.0,6.0,1.0,0.24,0.299,0.329,0.628,0.291,77.1,0.22
2672,318,강정길,1962-07-25,빙,1986,1B,25,63.0,211.0,186.0,11.0,48.0,8.0,0.0,1.0,59.0,19.0,2.0,2.0,16.0,1.0,0.0,25.0,5.0,7.0,1.0,0.258,0.319,0.317,0.636,0.297,87.8,0.22
2673,761,권정웅,1992-11-15,삼,2017,C,26,60.0,112.0,99.0,11.0,21.0,3.0,0.0,6.0,42.0,11.0,0.0,0.0,8.0,1.0,0.0,31.0,4.0,4.0,0.0,0.212,0.278,0.424,0.702,0.294,62.1,0.22
2674,52,조인성,1975-05-25,L,2000,C,26,108.0,258.0,227.0,19.0,51.0,5.0,1.0,5.0,73.0,33.0,2.0,1.0,16.0,4.0,0.0,59.0,6.0,6.0,5.0,0.225,0.282,0.322,0.603,0.269,50.4,0.22
2675,334,김주형,1985-12-15,K,2013,1B,29,81.0,279.0,249.0,27.0,60.0,8.0,0.0,9.0,95.0,34.0,1.0,0.0,23.0,3.0,1.0,54.0,7.0,0.0,4.0,0.241,0.308,0.382,0.69,0.32,84.8,0.22
2676,652,박용근,1984-01-21,k,2015,3B,32,27.0,86.0,76.0,7.0,20.0,6.0,0.0,0.0,26.0,4.0,5.0,2.0,7.0,0.0,0.0,15.0,4.0,3.0,0.0,0.263,0.325,0.342,0.667,0.301,65.1,0.22
2677,270,금광옥,1956-12-19,청,1986,C,31,71.0,140.0,121.0,10.0,19.0,4.0,0.0,2.0,29.0,10.0,1.0,0.0,13.0,4.0,0.0,19.0,4.0,2.0,0.0,0.157,0.261,0.24,0.501,0.248,52.4,0.22
2678,579,박태호,1963-05-13,롯,1987,1B,25,50.0,79.0,72.0,6.0,22.0,4.0,0.0,0.0,26.0,8.0,0.0,0.0,5.0,0.0,0.0,8.0,4.0,1.0,1.0,0.306,0.346,0.361,0.707,0.334,104.0,0.22
2679,652,박용근,1984-01-21,L,2009,2B,26,101.0,150.0,127.0,33.0,27.0,5.0,2.0,1.0,39.0,9.0,19.0,6.0,15.0,4.0,0.0,29.0,1.0,2.0,2.0,0.213,0.311,0.307,0.618,0.288,58.1,0.22
2680,719,김유동,1954-04-09,삼,1984,3B,31,26.0,82.0,81.0,8.0,19.0,4.0,0.0,3.0,32.0,10.0,0.0,1.0,1.0,0.0,0.0,13.0,1.0,0.0,0.0,0.235,0.244,0.395,0.639,0.294,81.8,0.22
2681,298,임수민,1973-05-31,한,1998,2B,26,49.0,77.0,67.0,8.0,14.0,2.0,0.0,3.0,25.0,5.0,0.0,0.0,6.0,2.0,0.0,15.0,2.0,1.0,1.0,0.209,0.29,0.373,0.663,0.295,81.4,0.22
2682,393,강성우,1970-01-05,롯,1995,C,26,75.0,173.0,158.0,13.0,35.0,4.0,1.0,0.0,41.0,12.0,2.0,1.0,10.0,0.0,0.0,15.0,3.0,4.0,1.0,0.222,0.266,0.259,0.526,0.243,52.2,0.22
2683,139,김종모,1959-11-01,해,1985,3B,27,57.0,160.0,147.0,9.0,34.0,2.0,0.0,4.0,48.0,20.0,1.0,2.0,11.0,0.0,0.0,17.0,8.0,0.0,2.0,0.231,0.281,0.327,0.608,0.286,72.0,0.22
2684,24,이정훈,1963-08-28,O,1997,RF,35,92.0,295.0,266.0,25.0,63.0,16.0,3.0,2.0,91.0,33.0,7.0,3.0,20.0,3.0,3.0,26.0,5.0,4.0,2.0,0.237,0.296,0.342,0.638,0.286,73.1,0.21
2685,551,민경삼,1963-02-24,M,1988,SS,26,52.0,126.0,112.0,8.0,27.0,2.0,2.0,0.0,33.0,9.0,6.0,1.0,7.0,0.0,0.0,12.0,0.0,7.0,0.0,0.241,0.286,0.295,0.58,0.261,53.5,0.21
2686,736,박준태,1991-07-26,K,2018,RF,28,85.0,150.0,123.0,32.0,28.0,5.0,1.0,5.0,50.0,24.0,0.0,2.0,13.0,9.0,0.0,37.0,1.0,5.0,0.0,0.228,0.345,0.407,0.751,0.326,86.1,0.21
2687,751,오재필,1982-07-27,한,2011,RF,30,54.0,98.0,86.0,14.0,19.0,3.0,1.0,2.0,30.0,14.0,8.0,1.0,6.0,3.0,0.0,36.0,1.0,3.0,0.0,0.221,0.295,0.349,0.644,0.295,72.8,0.21
2688,530,박철영,1960-05-22,M,1986,C,27,63.0,150.0,128.0,13.0,26.0,4.0,0.0,1.0,33.0,8.0,1.0,0.0,12.0,1.0,0.0,38.0,0.0,9.0,0.0,0.203,0.277,0.258,0.534,0.247,49.4,0.21
2689,297,김상훈,1977-10-27,K,2013,C,37,49.0,108.0,87.0,7.0,20.0,4.0,0.0,0.0,24.0,8.0,0.0,0.0,13.0,1.0,0.0,17.0,3.0,5.0,2.0,0.23,0.33,0.276,0.606,0.286,62.0,0.21
2690,764,신현철,1987-11-02,S,2014,SS,28,60.0,75.0,65.0,10.0,17.0,3.0,0.0,1.0,23.0,3.0,1.0,0.0,8.0,0.0,0.0,16.0,3.0,2.0,0.0,0.262,0.343,0.354,0.696,0.318,77.0,0.21
2691,379,김용의,1985-08-20,L,2015,RF,31,71.0,199.0,171.0,30.0,43.0,5.0,1.0,0.0,50.0,15.0,11.0,6.0,22.0,3.0,1.0,38.0,3.0,3.0,0.0,0.251,0.347,0.292,0.639,0.304,69.8,0.21
2692,432,조영훈,1982-11-12,N,2014,1B,33,92.0,124.0,111.0,15.0,29.0,4.0,0.0,6.0,51.0,22.0,1.0,1.0,10.0,1.0,0.0,26.0,1.0,1.0,1.0,0.261,0.325,0.459,0.785,0.342,88.9,0.21
2693,331,강귀태,1979-08-12,넥,2011,C,33,33.0,89.0,81.0,4.0,19.0,4.0,1.0,1.0,28.0,10.0,1.0,0.0,5.0,0.0,1.0,11.0,4.0,2.0,1.0,0.235,0.276,0.346,0.622,0.277,60.3,0.21
2694,498,정진호,1956-06-23,태,1988,2B,33,57.0,166.0,145.0,14.0,37.0,7.0,0.0,0.0,44.0,9.0,4.0,5.0,12.0,2.0,0.0,13.0,5.0,6.0,1.0,0.255,0.319,0.303,0.622,0.288,73.5,0.21
2695,387,윤요섭,1982-03-30,L,2013,C,32,89.0,228.0,186.0,20.0,38.0,8.0,1.0,1.0,51.0,30.0,2.0,3.0,23.0,6.0,0.0,32.0,6.0,9.0,4.0,0.204,0.306,0.274,0.58,0.275,53.4,0.21
2696,78,강민호,1985-08-18,롯,2005,C,21,104.0,230.0,214.0,20.0,52.0,11.0,2.0,2.0,73.0,18.0,1.0,4.0,5.0,2.0,0.0,56.0,7.0,9.0,0.0,0.243,0.267,0.341,0.608,0.269,54.6,0.21
2697,609,길홍규,1965-03-31,O,1991,2B,27,52.0,70.0,65.0,6.0,19.0,2.0,0.0,0.0,21.0,6.0,0.0,1.0,4.0,0.0,0.0,8.0,2.0,1.0,0.0,0.292,0.333,0.323,0.656,0.31,86.7,0.21
2698,770,조규철,1969-03-15,롯,1995,2B,27,95.0,86.0,73.0,16.0,15.0,1.0,1.0,0.0,18.0,5.0,10.0,2.0,8.0,1.0,0.0,20.0,0.0,4.0,0.0,0.205,0.293,0.247,0.539,0.25,57.0,0.21
2699,224,정영규,1970-11-03,삼,1994,LF,25,59.0,138.0,127.0,14.0,30.0,6.0,2.0,2.0,46.0,6.0,0.0,2.0,8.0,1.0,0.0,28.0,0.0,2.0,0.0,0.236,0.287,0.362,0.649,0.297,84.9,0.21
2700,363,김영직,1960-09-26,M,1989,RF,30,76.0,187.0,166.0,13.0,39.0,3.0,4.0,1.0,53.0,18.0,3.0,7.0,19.0,1.0,0.0,18.0,1.0,1.0,0.0,0.235,0.317,0.319,0.637,0.309,86.5,0.21
2701,293,양승관,1959-06-02,청,1987,CF,29,33.0,84.0,75.0,11.0,16.0,1.0,0.0,0.0,17.0,5.0,7.0,0.0,8.0,1.0,0.0,9.0,1.0,0.0,0.0,0.213,0.298,0.227,0.524,0.265,56.4,0.21
2702,436,강병식,1977-04-23,히,2009,1B,33,54.0,94.0,76.0,9.0,19.0,4.0,0.0,2.0,29.0,14.0,2.0,2.0,13.0,3.0,0.0,21.0,0.0,1.0,1.0,0.25,0.376,0.382,0.758,0.35,100.1,0.21
2703,385,김태형,1967-09-12,O,1994,C,28,81.0,224.0,199.0,19.0,46.0,9.0,0.0,1.0,58.0,18.0,1.0,2.0,11.0,1.0,0.0,24.0,3.0,13.0,0.0,0.231,0.275,0.291,0.566,0.253,52.5,0.21
2704,272,이성열,1984-07-13,L두,2008,RF,25,84.0,254.0,216.0,23.0,47.0,7.0,2.0,1.0,61.0,29.0,8.0,4.0,26.0,10.0,2.0,72.0,5.0,1.0,1.0,0.218,0.328,0.282,0.611,0.298,74.8,0.21
2705,442,강경학,1992-08-11,한,2014,SS,23,41.0,103.0,86.0,11.0,19.0,2.0,3.0,1.0,30.0,7.0,0.0,0.0,13.0,2.0,0.0,28.0,1.0,2.0,0.0,0.221,0.337,0.349,0.686,0.316,65.6,0.21
2706,220,최기문,1973-06-10,롯,2007,C,35,58.0,66.0,59.0,11.0,13.0,3.0,0.0,0.0,16.0,5.0,1.0,0.0,7.0,0.0,0.0,7.0,2.0,0.0,0.0,0.22,0.303,0.271,0.574,0.281,64.5,0.2
2707,348,최계영,1963-09-03,롯,1991,LF,29,64.0,170.0,146.0,18.0,35.0,7.0,0.0,1.0,45.0,9.0,4.0,1.0,15.0,3.0,0.0,13.0,6.0,6.0,0.0,0.24,0.323,0.308,0.631,0.295,77.5,0.2
2708,313,양용모,1967-12-20,S,2000,DH,34,97.0,238.0,212.0,31.0,57.0,10.0,0.0,5.0,82.0,32.0,7.0,4.0,19.0,4.0,0.0,52.0,6.0,2.0,1.0,0.269,0.339,0.387,0.726,0.329,92.1,0.2
2709,379,김용의,1985-08-20,L,2017,CF,33,60.0,189.0,164.0,17.0,44.0,6.0,2.0,0.0,54.0,8.0,9.0,4.0,19.0,0.0,0.0,49.0,2.0,6.0,0.0,0.268,0.344,0.329,0.674,0.306,71.9,0.2
